,title,genres
4977,jurassic park,"Action,Adventure,Sci-Fi"
4978,transformers,"Action,Adventure,Sci-Fi"
4979,transformers,"Action,Adventure,Sci-Fi"
4980,it,"Comedy,Romance"
4981,warcraft,"Action,Adventure,Fantasy"
4982,snakes on a plane,"Action,Adventure,Crime"
4983,breaking in,"Comedy,Adventure"
4984,kick,Drama
4985,before we go,"Comedy,Romance,Drama"
4986,passion of mind,"Romance,Drama"
4987,the illusionist,"Drama,Fantasy"
4988,the illusionist,"Drama,Fantasy"
4989,bird,Drama
4990,american history x,Drama
4991,american history x,Drama
4992,alexander,"Action,Drama"
4993,l'amico di famiglia,Drama
4994,l'amico di famiglia,Drama
4995,morte a venezia,"Romance,Drama"
4996,le conseguenze dell'amore,"Romance,Crime,Drama"
4997,le conseguenze dell'amore,"Romance,Crime,Drama"
4998,city of ghosts,"Thriller,Crime,Drama"
4999,passion of mind,"Romance,Drama"
5000,atlas,"Action,Adventure,Drama"
5001,the cave,"Action,Adventure,Horror"
5002,romanzo criminale,"Crime,Drama"
5003,cast away,"Romance,Adventure,Drama"
5004,l'amico di famiglia,Drama
5005,american pastoral,"Crime,Drama"
5006,shiraz,"Romance,Drama"
5007,le conseguenze dell'amore,"Romance,Crime,Drama"
5008,radiofreccia,Drama
5009,the hours,"Romance,Drama"
5010,city of ghosts,"Thriller,Crime,Drama"
5011,battle in seattle,"Action,Drama"
5012,battle in seattle,"Action,Drama"
5013,atlas,"Action,Adventure,Drama"
5014,romanzo criminale,"Crime,Drama"
5015,thelma & louise,"Crime,Adventure,Drama"
5016,cast away,"Romance,Adventure,Drama"
5017,shiraz,"Romance,Drama"
5018,radiofreccia,Drama
5019,stand by me,"Adventure,Drama"
5020,edison,"Action,Crime,Drama"
5021,battle in seattle,"Action,Drama"
5022,battle in seattle,"Action,Drama"
5023,atlas,"Action,Adventure,Drama"
5024,romanzo criminale,"Crime,Drama"
5025,thelma & louise,"Crime,Adventure,Drama"
5026,alexander,"Action,Drama"
5027,alexander,"Action,Drama"
5028,cast away,"Romance,Adventure,Drama"
5029,cast away,"Romance,Adventure,Drama"
5030,shiraz,"Romance,Drama"
5031,radiofreccia,Drama
5032,edison,"Action,Crime,Drama"
5033,passion of mind,"Romance,Drama"
5034,passion of mind,"Romance,Drama"
5035,the illusionist,"Drama,Fantasy"
5036,the illusionist,"Drama,Fantasy"
5037,space cowboys,"Action,Adventure,Thriller"
5038,world trade center,"Thriller,Drama"
5039,world trade center,"Thriller,Drama"
5040,thelma & louise,"Crime,Adventure,Drama"
5041,american history x,Drama
5042,american history x,Drama
5043,american history x,Drama
5044,alexander,"Action,Drama"
5045,l'amico di famiglia,Drama
5046,il casanova di federico fellini,Drama
5047,cronaca di un amore,"Romance,Crime,Drama"
5048,le conseguenze dell'amore,"Romance,Crime,Drama"
5049,radiofreccia,Drama
5050,elle,Drama
5051,crescendo,"Thriller,Horror"
5052,stand by me,"Adventure,Drama"
5053,stand by me,"Adventure,Drama"
5054,la donna scimmia,"Comedy,Drama"
5055,la donna scimmia,"Comedy,Drama"
5056,amore tossico,"Crime,Drama"
5057,battle in seattle,"Action,Drama"
5058,battle in seattle,"Action,Drama"
5059,erin brockovich,Drama
5060,erin brockovich,Drama
5061,the cave,"Action,Adventure,Horror"
5062,the cave,"Action,Adventure,Horror"
5063,romanzo criminale,"Crime,Drama"
5064,argo,"Action,Comedy"
5065,argo,"Action,Comedy"
5066,l'amico di famiglia,Drama
5067,american pastoral,"Crime,Drama"
5068,the dinner,Drama
5069,le conseguenze dell'amore,"Romance,Crime,Drama"
5070,radiofreccia,Drama
5071,crescendo,"Thriller,Horror"
5072,the hours,"Romance,Drama"
5073,edison,"Action,Crime,Drama"
5074,space cowboys,"Action,Adventure,Thriller"
5075,romanzo criminale,"Crime,Drama"
5076,philadelphia,Drama
5077,argo,"Action,Comedy"
5078,american pastoral,"Crime,Drama"
5079,the dinner,Drama
5080,le conseguenze dell'amore,"Romance,Crime,Drama"
5081,crescendo,"Thriller,Horror"
5082,the hours,"Romance,Drama"
5083,blackbird,Drama
5084,city of ghosts,"Thriller,Crime,Drama"
5085,edison,"Action,Crime,Drama"
5086,una giornata particolare,Drama
5087,argo,"Action,Comedy"
5088,american pastoral,"Crime,Drama"
5089,the dinner,Drama
5090,le conseguenze dell'amore,"Romance,Crime,Drama"
5091,crescendo,"Thriller,Horror"
5092,blackbird,Drama
5093,edison,"Action,Crime,Drama"
5094,passion of mind,"Romance,Drama"
5095,atlas,"Action,Adventure,Drama"
5096,world trade center,"Thriller,Drama"
5097,american pastoral,"Crime,Drama"
5098,the dinner,Drama
5099,stand by me,"Adventure,Drama"
5100,city of ghosts,"Thriller,Crime,Drama"
5101,edison,"Action,Crime,Drama"
5102,una giornata particolare,Drama
5103,passion of mind,"Romance,Drama"
5104,the illusionist,"Drama,Fantasy"
5105,world trade center,"Thriller,Drama"
5106,philadelphia,Drama
5107,profumo di donna,"Comedy,Drama"
5108,american history x,Drama
5109,american history x,Drama
5110,l'amico di famiglia,Drama
5111,il casanova di federico fellini,Drama
5112,morte a venezia,"Romance,Drama"
5113,morte a venezia,"Romance,Drama"
5114,the dinner,Drama
5115,le conseguenze dell'amore,"Romance,Crime,Drama"
5116,city of ghosts,"Thriller,Crime,Drama"
5117,una giornata particolare,Drama
5118,atlas,"Action,Adventure,Drama"
5119,atlas,"Action,Adventure,Drama"
5120,the cave,"Action,Adventure,Horror"
5121,alexander,"Action,Drama"
5122,alexander,"Action,Drama"
5123,ultimo tango a parigi,"Romance,Drama"
5124,shiraz,"Romance,Drama"
5125,blackbird,Drama
5126,edison,"Action,Crime,Drama"
5127,edison,"Action,Crime,Drama"
5128,paz!,Comedy
5129,atlas,"Action,Adventure,Drama"
5130,the cave,"Action,Adventure,Horror"
5131,alexander,"Action,Drama"
5132,ultimo tango a parigi,"Romance,Drama"
5133,shiraz,"Romance,Drama"
5134,edison,"Action,Crime,Drama"
5135,edison,"Action,Crime,Drama"
5136,paz!,Comedy
5137,passion of mind,"Romance,Drama"
5138,passion of mind,"Romance,Drama"
5139,brubaker,"Crime,Drama"
5140,cast away,"Romance,Adventure,Drama"
5141,ultimo tango a parigi,"Romance,Drama"
5142,ultimo tango a parigi,"Romance,Drama"
5143,cronaca di un amore,"Romance,Crime,Drama"
5144,morte a venezia,"Romance,Drama"
5145,morte a venezia,"Romance,Drama"
5146,frida,"Romance,Drama"
5147,neverland,"Drama,Fantasy"
5148,city of ghosts,"Thriller,Crime,Drama"
5149,la battaglia di algeri,Drama
5150,la donna scimmia,"Comedy,Drama"
5151,amore tossico,"Crime,Drama"
5152,serpico,"Crime,Drama"
5153,kinsey,"Romance,Drama"
5154,kinsey,"Romance,Drama"
5155,battle in seattle,"Action,Drama"
5156,erin brockovich,Drama
5157,a beautiful mind,Drama
5158,the cave,"Action,Adventure,Horror"
5159,the cave,"Action,Adventure,Horror"
5160,brubaker,"Crime,Drama"
5161,the specials,"Action,Comedy,Fantasy"
5162,alexander,"Action,Drama"
5163,alexander,"Action,Drama"
5164,cast away,"Romance,Adventure,Drama"
5165,cast away,"Romance,Adventure,Drama"
5166,revolutionary road,"Romance,Drama"
5167,the dinner,Drama
5168,the dinner,Drama
5169,battle in seattle,"Action,Drama"
5170,erin brockovich,Drama
5171,the illusionist,"Drama,Fantasy"
5172,a beautiful mind,Drama
5173,a beautiful mind,Drama
5174,philadelphia,Drama
5175,alexander,"Action,Drama"
5176,cast away,"Romance,Adventure,Drama"
5177,revolutionary road,"Romance,Drama"
5178,the dinner,Drama
5179,neverland,"Drama,Fantasy"
5180,serpico,"Crime,Drama"
5181,battle in seattle,"Action,Drama"
5182,a beautiful mind,Drama
5183,the cave,"Action,Adventure,Horror"
5184,brubaker,"Crime,Drama"
5185,thelma & louise,"Crime,Adventure,Drama"
5186,the specials,"Action,Comedy,Fantasy"
5187,alexander,"Action,Drama"
5188,alexander,"Action,Drama"
5189,cast away,"Romance,Adventure,Drama"
5190,cast away,"Romance,Adventure,Drama"
5191,revolutionary road,"Romance,Drama"
5192,the dinner,Drama
5193,the dinner,Drama
5194,la liceale seduce i professori,Comedy
5195,tutti gli uomini del deficiente,Comedy
5196,sella d'argento,"Action,Western"
5197,a mezzanotte va la ronda del piacere,"Comedy,Drama"
5198,fantozzi,Comedy
5199,il vizio di famiglia,Comedy
5200,il vizio di famiglia,Comedy
5201,la liceale nella classe dei ripetenti,Comedy
5202,i laureati,"Comedy,Romance,Drama"
5203,le nuove comiche,Comedy
5204,abbronzatissimi,Comedy
5205,le comiche,Comedy
5206,le comiche,Comedy
5207,"oh, serafina!","Comedy,Romance"
5208,il burbero,Comedy
5209,il pesce innamorato,Comedy
5210,le vie del signore sono finite,"Comedy,Drama"
5211,al momento giusto,Comedy
5212,acqua e sapone,Comedy
5213,il barbiere di rio,Comedy
5214,il commissario lo gatto,Comedy
5215,la moglie vergine,Comedy
5216,il ritorno di ringo,"Romance,Western"
5217,il ritorno di ringo,"Romance,Western"
5218,borotalco,Comedy
5219,borotalco,Comedy
5220,il principe e il pirata,Comedy
5221,le comiche 2,Comedy
5222,le comiche 2,Comedy
5223,le comiche 2,Comedy
5224,sono pazzo di iris blond,"Comedy,Romance"
5225,sono pazzo di iris blond,"Comedy,Romance"
5226,il postino,"Comedy,Drama"
5227,il postino,"Comedy,Drama"
5228,una pistola per ringo,"Comedy,Western"
5229,una pistola per ringo,"Comedy,Western"
5230,l'allenatore nel pallone,Comedy
5231,innocenza e turbamento,"Comedy,Romance"
5232,pasqualino settebellezze,"Comedy,Drama"
5233,concorrenza sleale,Drama
5234,viaggi di nozze,Comedy
5235,viaggi di nozze,Comedy
5236,viola bacia tutti,"Comedy,Adventure"
5237,cattivi pensieri,Comedy
5238,innamorato pazzo,"Comedy,Romance"
5239,tutti gli uomini del deficiente,Comedy
5240,a mezzanotte va la ronda del piacere,"Comedy,Drama"
5241,fantozzi,Comedy
5242,la fame e la sete,Comedy
5243,i laureati,"Comedy,Romance,Drama"
5244,le nuove comiche,Comedy
5245,abbronzatissimi,Comedy
5246,dove vai in vacanza?,Comedy
5247,dove vai in vacanza?,Comedy
5248,le comiche,Comedy
5249,le comiche,Comedy
5250,il burbero,Comedy
5251,il pesce innamorato,Comedy
5252,le vie del signore sono finite,"Comedy,Drama"
5253,al momento giusto,Comedy
5254,i mostri,Comedy
5255,acqua e sapone,Comedy
5256,il tenente dei carabinieri,"Comedy,Crime"
5257,attila flagello di dio,Comedy
5258,alex l'ariete,"Action,Crime"
5259,giggi il bullo,Comedy
5260,il principe e il pirata,Comedy
5261,le comiche 2,Comedy
5262,sono pazzo di iris blond,"Comedy,Romance"
5263,sono pazzo di iris blond,"Comedy,Romance"
5264,il postino,"Comedy,Drama"
5265,il postino,"Comedy,Drama"
5266,l'allenatore nel pallone,Comedy
5267,l'allenatore nel pallone,Comedy
5268,pasqualino settebellezze,"Comedy,Drama"
5269,viaggi di nozze,Comedy
5270,viaggi di nozze,Comedy
5271,i due mafiosi,"Comedy,Crime"
5272,innamorato pazzo,"Comedy,Romance"
5273,don chisciotte e sancio panza,Comedy
5274,occhiopinocchio,"Comedy,Drama"
5275,caino e caino,"Comedy,Drama"
5276,sella d'argento,"Action,Western"
5277,bingo bongo,Comedy
5278,il pomicione,Comedy
5279,io so che tu sai che io so,"Comedy,Drama"
5280,cuore sacro,Drama
5281,il comune senso del pudore,Comedy
5282,troppo belli,Comedy
5283,tutta colpa del paradiso,"Comedy,Romance"
5284,tutta colpa del paradiso,"Comedy,Romance"
5285,tutto a posto e niente in ordine,"Comedy,Drama"
5286,my name is tanino,"Comedy,Romance"
5287,i mostri,Comedy
5288,la moglie vergine,Comedy
5289,la moglie vergine,Comedy
5290,italiani a rio,Comedy
5291,il ritorno di ringo,"Romance,Western"
5292,baciami piccina,"Comedy,Drama"
5293,sogni mostruosamente proibiti,"Comedy,Fantasy"
5294,via del corso,Comedy
5295,attenti al buffone,Comedy
5296,quelle strane occasioni,Comedy
5297,uomo d'acqua dolce,Comedy
5298,pierino la peste alla riscossa,Comedy
5299,i due maghi del pallone,Comedy
5300,sbamm!,Comedy
5301,brancaleone alle crociate,"Adventure,Fantasy"
5302,pasqualino settebellezze,"Comedy,Drama"
5303,incompreso (vita col figlio),Drama
5304,la carne,"Romance,Drama"
5305,tiffany memorandum,Action
5306,mark il poliziotto,"Crime,Drama"
5307,"sandokan, la tigre di mompracem","Action,Adventure"
5308,giulietta degli spiriti,"Comedy,Drama,Fantasy"
5309,giulietta degli spiriti,"Comedy,Drama,Fantasy"
5310,i due mafiosi,"Comedy,Crime"
5311,new york chiama superdrago,Thriller
5312,cattivi pensieri,Comedy
5313,mark il poliziotto spara per primo,"Crime,Drama"
5314,mark colpisce ancora,"Action,Crime"
5315,occhiopinocchio,"Comedy,Drama"
5316,il conte di melissa,Drama
5317,il conte di melissa,Drama
5318,sotto il ristorante cinese,"Comedy,Fantasy"
5319,sogni mostruosamente proibiti,"Comedy,Fantasy"
5320,attenti al buffone,Comedy
5321,per amore,"Romance,Drama"
5322,buonanotte... avvocato!,"Comedy,Romance"
5323,"sandokan, la tigre di mompracem","Action,Adventure"
5324,la battaglia di el alamein,"Action,Drama"
5325,shooter,"Action,Thriller,Drama"
5326,ghost rider,"Action,Thriller,Fantasy"
5327,xxx,"Action,Adventure,Thriller"
5328,kung fu panda,"Action,Adventure"
5329,the war,Drama
5330,hellboy,"Action,Fantasy,Horror"
5331,die hard,"Action,Thriller"
5332,invasion,Sci-Fi
5333,chiedimi se sono felice,"Comedy,Drama"
5334,chinese box,"Romance,Drama"
5335,my name is tanino,"Comedy,Romance"
5336,die hard,"Action,Thriller"
5337,mission to mars,"Thriller,Adventure,Sci-Fi"
5338,batman forever,"Action,Adventure"
5339,lost in space,"Action,Adventure"
5340,erin brockovich,Drama
5341,space cowboys,"Action,Adventure,Thriller"
5342,thelma & louise,"Crime,Adventure,Drama"
5343,l'amico di famiglia,Drama
5344,shiraz,"Romance,Drama"
5345,radiofreccia,Drama
5346,blackbird,Drama
5347,erin brockovich,Drama
5348,space cowboys,"Action,Adventure,Thriller"
5349,thelma & louise,"Crime,Adventure,Drama"
5350,argo,"Action,Comedy"
5351,argo,"Action,Comedy"
5352,american pastoral,"Crime,Drama"
5353,american pastoral,"Crime,Drama"
5354,shiraz,"Romance,Drama"
5355,elle,Drama
5356,romanzo criminale,"Crime,Drama"
5357,world trade center,"Thriller,Drama"
5358,argo,"Action,Comedy"
5359,american pastoral,"Crime,Drama"
5360,american pastoral,"Crime,Drama"
5361,shiraz,"Romance,Drama"
5362,elle,Drama
5363,serpico,"Crime,Drama"
5364,world trade center,"Thriller,Drama"
5365,ted bundy,"Crime,Drama"
5366,alexander,"Action,Drama"
5367,l'amico di famiglia,Drama
5368,ultimo tango a parigi,"Romance,Drama"
5369,radiofreccia,Drama
5370,stand by me,"Adventure,Drama"
5371,city of ghosts,"Thriller,Crime,Drama"
5372,serpico,"Crime,Drama"
5373,the young messiah,"Drama,Fantasy"
5374,the illusionist,"Drama,Fantasy"
5375,thelma & louise,"Crime,Adventure,Drama"
5376,gorky park,"Crime,Drama"
5377,il casanova di federico fellini,Drama
5378,cronaca di un amore,"Romance,Crime,Drama"
5379,revolutionary road,"Romance,Drama"
5380,morte a venezia,"Romance,Drama"
5381,morte a venezia,"Romance,Drama"
5382,stand by me,"Adventure,Drama"
5383,una giornata particolare,Drama
5384,una giornata particolare,Drama
5385,the constant gardener,"Romance,Drama"
5386,la battaglia di algeri,Drama
5387,la donna scimmia,"Comedy,Drama"
5388,amore tossico,"Crime,Drama"
5389,cocoon,"Comedy,Sci-Fi,Drama"
5390,trainspotting,Drama
5391,space cowboys,"Action,Adventure,Thriller"
5392,space cowboys,"Action,Adventure,Thriller"
5393,the iron lady,Drama
5394,brubaker,"Crime,Drama"
5395,world trade center,"Thriller,Drama"
5396,world trade center,"Thriller,Drama"
5397,philadelphia,Drama
5398,profumo di donna,"Comedy,Drama"
5399,profumo di donna,"Comedy,Drama"
5400,thelma & louise,"Crime,Adventure,Drama"
5401,the truman show,"Comedy,Drama"
5402,gorky park,"Crime,Drama"
5403,the dinner,Drama
5404,le conseguenze dell'amore,"Romance,Crime,Drama"
5405,le conseguenze dell'amore,"Romance,Crime,Drama"
5406,radiofreccia,Drama
5407,crescendo,"Thriller,Horror"
5408,neverland,"Drama,Fantasy"
5409,neverland,"Drama,Fantasy"
5410,the constant gardener,"Romance,Drama"
5411,la famiglia,"Romance,Drama"
5412,serpico,"Crime,Drama"
5413,the young messiah,"Drama,Fantasy"
5414,the iron lady,Drama
5415,american history x,Drama
5416,l'amico di famiglia,Drama
5417,l'amico di famiglia,Drama
5418,the truman show,"Comedy,Drama"
5419,the dinner,Drama
5420,le conseguenze dell'amore,"Romance,Crime,Drama"
5421,radiofreccia,Drama
5422,stand by me,"Adventure,Drama"
5423,blackbird,Drama
5424,blackbird,Drama
5425,edison,"Action,Crime,Drama"
5426,edison,"Action,Crime,Drama"
5427,la famiglia,"Romance,Drama"
5428,serpico,"Crime,Drama"
5429,the iron lady,Drama
5430,romanzo criminale,"Crime,Drama"
5431,romanzo criminale,"Crime,Drama"
5432,american history x,Drama
5433,alexander,"Action,Drama"
5434,l'amico di famiglia,Drama
5435,the truman show,"Comedy,Drama"
5436,the dinner,Drama
5437,radiofreccia,Drama
5438,stand by me,"Adventure,Drama"
5439,blackbird,Drama
5440,edison,"Action,Crime,Drama"
5441,edison,"Action,Crime,Drama"
5442,serpico,"Crime,Drama"
5443,mission: impossible,"Action,Adventure,Thriller"
5444,i laureati,"Comedy,Romance,Drama"
5445,rocky iii,Drama
5446,rocky ii,Drama
5447,mission: impossible,"Action,Adventure,Thriller"
5448,mission: impossible iii,"Action,Adventure,Thriller"
5449,the transporter,"Action,Thriller,Crime"
5450,johnny english,"Action,Adventure,Comedy"
5451,johnny english,"Action,Adventure,Comedy"
5452,mr. bean's holiday,Comedy
5453,mission: impossible,"Action,Adventure,Thriller"
5454,mission: impossible,"Action,Adventure,Thriller"
5455,constantine,"Action,Fantasy,Horror"
5456,masterminds,"Action,Comedy,Thriller"
5457,fire with fire,"Romance,Drama"
5458,the day after tomorrow,"Action,Adventure,Sci-Fi"
5459,wonder woman,"Action,Adventure,Fantasy"
5460,blade runner,"Action,Sci-Fi,Thriller"
5461,poliziotti,"Crime,Drama"
5462,the sixth sense,"Thriller,Drama"
5463,master spy,Drama
5464,dragonheart,"Action,Adventure,Fantasy"
5465,happy feet,"Comedy,Adventure"
5466,entourage,Drama
5467,justice league,"Action,Adventure,Fantasy"
5468,eyes wide shut,"Thriller,Drama"
5469,demolition man,"Action,Sci-Fi,Thriller"
5470,lucky,"Comedy,Fantasy,Horror"
5471,tutti gli uomini del deficiente,Comedy
5472,superfantagenio,"Comedy,Adventure,Fantasy"
5473,due notti con cleopatra,Comedy
5474,billy madison,Comedy
5475,scary movie 3,Comedy
5476,"brutti, sporchi e cattivi","Comedy,Drama"
5477,"brutti, sporchi e cattivi","Comedy,Drama"
5478,fracchia contro dracula,"Comedy,Horror"
5479,fracchia contro dracula,"Comedy,Horror"
5480,scary movie 2,Comedy
5481,duplex,Comedy
5482,"due cuori, una cappella",Comedy
5483,"due cuori, una cappella",Comedy
5484,four rooms,Comedy
5485,kinky boots,"Comedy,Drama"
5486,clerks,Comedy
5487,idiocracy,"Comedy,Adventure,Sci-Fi"
5488,superfantagenio,"Comedy,Adventure,Fantasy"
5489,happy family,Documentary
5490,ghostbusters ii,"Action,Comedy,Fantasy"
5491,ed,Comedy
5492,il medico della mutua,Comedy
5493,billy madison,Comedy
5494,"brutti, sporchi e cattivi","Comedy,Drama"
5495,fracchia contro dracula,"Comedy,Horror"
5496,four rooms,Comedy
5497,kinky boots,"Comedy,Drama"
5498,clerks,Comedy
5499,little miss sunshine,"Comedy,Drama"
5500,happy family,Documentary
5501,ghostbusters ii,"Action,Comedy,Fantasy"
5502,i mostri,Comedy
5503,american pie 2,Comedy
5504,starsky & hutch,"Comedy,Crime"
5505,hot fuzz,"Action,Comedy"
5506,scary movie 3,Comedy
5507,scary movie 2,Comedy
5508,duplex,Comedy
5509,"due cuori, una cappella",Comedy
5510,idiocracy,"Comedy,Adventure,Sci-Fi"
5511,next,"Action,Sci-Fi,Thriller"
5512,beautiful creatures,"Comedy,Crime,Drama"
5513,2 fast 2 furious,"Action,Thriller,Crime"
5514,vita smeralda,Comedy
5515,la cosa,Documentary
5516,piccolo grande amore,"Romance,Drama"
5517,speed racer,"Action,Adventure,Comedy"
5518,tre metri sopra il cielo,Romance
5519,pensione paura,"Drama,Horror"
5520,step up,"Crime,Drama"
5521,lol,"Comedy,Drama"
5522,and soon the darkness,"Thriller,Horror"
5523,spiders,"Thriller,Sci-Fi,Horror"
5524,contagion,"Sci-Fi,Drama"
5525,entourage,Drama
5526,andata e ritorno,Comedy
5527,chi sei?,Horror
5528,corte marziale,Western
5529,al momento giusto,Comedy
5530,l'anatra all'arancia,Comedy
5531,se permettete parliamo di donne,Comedy
5532,i quattro dell'apocalisse,"Western,Fantasy"
5533,ridendo e scherzando,Comedy
5534,le tre spade di zorro,Western
5535,sette note in nero,"Thriller,Horror"
5536,grazie zia,"Comedy,Romance,Drama"
